Unnamed: 0,Universidad,Facultad,Título,Tipo de Título,Duración,Condiciones de Ingreso,Domicilio,Teléfono,Web,Mail,Disciplina,Provincia,Ámbito,Estrategica
74,Universidad CAECE,Departamento de Administración y Ciencias Sociales - Sede Mar del Plata,Licenciado en Turismo,Grado,4 Años,Consulte con la Institución,Olavarría 2464 - Mar Del Plata - Buenos Aires ,(00221) 4993400,www.ucaecemdp.edu.ar ,informes@caece.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
75,Universidad CAECE,Departamento de Administración y Ciencias Sociales - Sede Mar del Plata,Licenciado en Turismo,Grado,4 Años,Consulte con la Institución,Olavarría 2464 - Mar Del Plata - Buenos Aires ,(00221) 4993400,www.ucaecemdp.edu.ar ,informes@caece.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
76,Universidad Católica de Cuyo,Facultad de Ciencias Económicas y Empresariales,Licenciado en Hotelería y Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda. José Ignacio de la Roza 1516 - San Juan - San Juan ,(00264) 4292300,www.uccuyo.edu.ar ,economicas@uccuyo.edu.ar,Demografía y Geografía,San Juan,Privado,False
77,Universidad Católica de Cuyo,Facultad de Ciencias Económicas y Empresariales,Licenciado en Hotelería y Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Avda. José Ignacio de la Roza 1516 - San Juan - San Juan ,(00264) 4292300,www.uccuyo.edu.ar ,economicas@uccuyo.edu.ar,Demografía y Geografía,San Juan,Privado,False
78,Universidad Católica de Cuyo,Facultad de Ciencias Químicas y Tecnológicas,Sommelier,Otros Pregrados,2 Años,Ingreso Directo,Avda. José Ignacio de la Roza 1516 (o) - San Juan - San Juan ,(00264) 4292300,www.uccuyo.edu.ar ,sacademico.csquimica@uccuyo.edu.ar,Demografía y Geografía,San Juan,Privado,False
79,Universidad Católica de Cuyo,Facultad de Ciencias Químicas y Tecnológicas,Sommelier,Otros Pregrados,2 Años,Ingreso Directo,Avda. José Ignacio de la Roza 1516 (o) - San Juan - San Juan ,(00264) 4292300,www.uccuyo.edu.ar ,sacademico.csquimica@uccuyo.edu.ar,Demografía y Geografía,San Juan,Privado,False
80,Universidad Católica de Cuyo,Facultad Don Bosco de Enología y Ciencias de la Alimentación - Sede Rodeo del Medio,Sommelier,Técnico Instrumental,2 Años,Consulte con la Institución,Ruta Pcial 50 6722 - Maipu - Mendoza ,(00261) 4951120,www.uccuyo.edu.ar ,seccionacademica@uccuyo.edu.ar,Demografía y Geografía,Mendoza,Privado,False
81,Universidad Católica de Cuyo,Facultad Don Bosco de Enología y Ciencias de la Alimentación - Sede Rodeo del Medio,Sommelier,Técnico Instrumental,2 Años,Consulte con la Institución,Ruta Pcial 50 6722 - Maipu - Mendoza ,(00261) 4951120,www.uccuyo.edu.ar ,seccionacademica@uccuyo.edu.ar,Demografía y Geografía,Mendoza,Privado,False
82,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado en Turismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/47 y 48 S/N - La Plata - Buenos Aires ,(0221) 4393203,www.ucalp.edu.ar ,economicas@ucalp.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
83,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado en Turismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/47 y 48 S/N - La Plata - Buenos Aires ,(0221) 4393203,www.ucalp.edu.ar ,economicas@ucalp.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
84,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico Universitario en Turismo,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/47 y 48 S/N - La Plata - Buenos Aires ,(0221) 4393203,www.ucalp.edu.ar ,economicas@ucalp.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
85,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico Universitario en Turismo,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/47 y 48 S/N - La Plata - Buenos Aires ,(0221) 4393203,www.ucalp.edu.ar ,economicas@ucalp.edu.ar,Demografía y Geografía,Buenos Aires,Privado,False
86,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado en Geografía - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,11 e/ 51 y 53 972 - La Plata - Buenos Aires ,(0221) 4393100,www.ucalp.edu.ar ,humanidades@ucalpvirtual.edu.ar,Demografía y Geografía,Buenos Aires,Privado,True
87,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado en Geografía - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,11 e/ 51 y 53 972 - La Plata - Buenos Aires ,(0221) 4393100,www.ucalp.edu.ar ,humanidades@ucalpvirtual.edu.ar,Demografía y Geografía,Buenos Aires,Privado,True
88,Universidad Católica de Salta,Escuela Universitaria de Turismo,Guía Universitario en Turismo,Título Intermedio,2 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
89,Universidad Católica de Salta,Escuela Universitaria de Turismo,Guía Universitario en Turismo,Título Intermedio,2 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
90,Universidad Católica de Salta,Escuela Universitaria de Turismo,Licenciado en Turismo,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
91,Universidad Católica de Salta,Escuela Universitaria de Turismo,Licenciado en Turismo,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
92,Universidad Católica de Salta,Escuela Universitaria de Turismo,Técnico Universitario en Turismo,Título Intermedio,3 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
93,Universidad Católica de Salta,Escuela Universitaria de Turismo,Técnico Universitario en Turismo,Título Intermedio,3 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n S/N - Salta - Salta ,(00387) 4268567,http://www.ucasal.net ,turismo@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
94,Universidad Católica de Salta,Escuela Universitaria de Turismo - Sistema de Educación a Distancia,Licenciado en Turismo - Ciclo de Licenciatura - MD,Ciclo de Licenciatura,2 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n - Salta - Salta ,(00387) 4268800,http://www.ucasal.net ,informes@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
95,Universidad Católica de Salta,Escuela Universitaria de Turismo - Sistema de Educación a Distancia,Licenciado en Turismo - Ciclo de Licenciatura - MD,Ciclo de Licenciatura,2 Años,Asistencia a Curso de Ingreso o Nivelación,Campo Castañares s/n - Salta - Salta ,(00387) 4268800,http://www.ucasal.net ,informes@ucasal.edu.ar,Demografía y Geografía,Salta,Privado,False
96,Universidad Católica de Santa Fe,Facultad de Humanidades,Licenciado en Gestión Turística del Patrimonio Cultural - Ciclo de Licenciatura,Ciclo de Licenciatura,1.5 Años,Consulte con la Institución,Eschagüe 7151 - Santa Fe - Santa Fé ,(00342) 4603030,http://www.ucsf.edu.ar/ ,webmaster@ucsf.edu.ar,Demografía y Geografía,Santa Fé,Privado,True
97,Universidad Católica de Santa Fe,Facultad de Humanidades,Licenciado en Gestión Turística del Patrimonio Cultural - Ciclo de Licenciatura,Ciclo de Licenciatura,1.5 Años,Consulte con la Institución,Eschagüe 7151 - Santa Fe - Santa Fé ,(00342) 4603030,http://www.ucsf.edu.ar/ ,webmaster@ucsf.edu.ar,Demografía y Geografía,Santa Fé,Privado,True
98,Universidad Católica de Santiago del Estero,Departamento Académico Buenos Aires,Licenciado en Geografía - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Ingreso Directo,Corrientes 180 - Olivos - Buenos Aires ,(0011) 47904110,http://www.ucse.edu.ar/web/olivos/sede_olivos.htm ,info.daba@ucse.edu.ar,Demografía y Geografía,Buenos Aires,Privado,True
99,Universidad Católica de Santiago del Estero,Departamento Académico Buenos Aires,Licenciado en Geografía - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Ingreso Directo,Corrientes 180 - Olivos - Buenos Aires ,(0011) 47904110,http://www.ucse.edu.ar/web/olivos/sede_olivos.htm ,info.daba@ucse.edu.ar,Demografía y Geografía,Buenos Aires,Privado,True
100,Universidad Católica de Santiago del Estero,Departamento Académico Rafaela,Licenciado en Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Boulevard Hipólito Irigoyen 1502 - Rafaela - Santa Fé ,(003492) 432832,http://www.ucse.edu.ar/web/rafaela/sede_rafaela.htm ,secextension@ucse.edu.ar,Demografía y Geografía,Santa Fé,Privado,False
101,Universidad Católica de Santiago del Estero,Departamento Académico Rafaela,Licenciado en Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Boulevard Hipólito Irigoyen 1502 - Rafaela - Santa Fé ,(003492) 432832,http://www.ucse.edu.ar/web/rafaela/sede_rafaela.htm ,secextension@ucse.edu.ar,Demografía y Geografía,Santa Fé,Privado,False
102,Universidad Católica de Santiago del Estero,Departamento Académico San Salvador,Licenciado en Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Lavalle 333 - San Salvador De Jujuy - Jujuy ,(00388) 4236139,http://www.ucse.edu.ar/web/jujuy/sede_jujuy.htm ,hfernandez@ucse.edu.ar,Demografía y Geografía,Jujuy,Privado,False
103,Universidad Católica de Santiago del Estero,Departamento Académico San Salvador,Licenciado en Turismo,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Lavalle 333 - San Salvador De Jujuy - Jujuy ,(00388) 4236139,http://www.ucse.edu.ar/web/jujuy/sede_jujuy.htm ,hfernandez@ucse.edu.ar,Demografía y Geografía,Jujuy,Privado,False
104,Universidad Católica de Santiago del Estero,Facultad de Ciencias Económicas,Licenciado en Turismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fce/sc%20fce.htm ,secretaria.economicas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,False
105,Universidad Católica de Santiago del Estero,Facultad de Ciencias Económicas,Licenciado en Turismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fce/sc%20fce.htm ,secretaria.economicas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,False
106,Universidad Católica de Santiago del Estero,"Facultad de Ciencias Políticas, Sociales y Jurídicas",Licenciado en Geografía - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Ingreso Directo,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ,secretariapoliticas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,True
107,Universidad Católica de Santiago del Estero,"Facultad de Ciencias Políticas, Sociales y Jurídicas",Licenciado en Geografía - Ciclo de Licenciatura,Ciclo de Licenciatura,2 Años,Ingreso Directo,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ,secretariapoliticas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,True
108,Universidad Católica de Santiago del Estero,"Facultad de Ciencias Políticas, Sociales y Jurídicas",Profesor en Geografía,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ,secretariapoliticas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,True
109,Universidad Católica de Santiago del Estero,"Facultad de Ciencias Políticas, Sociales y Jurídicas",Profesor en Geografía,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,(00385) 4211777,http://www.ucse.edu.ar/web/sede_sgo/fcpsj/sc%20fcpsj.htm ,secretariapoliticas@ucse.edu.ar,Demografía y Geografía,Santiago del Estero,Privado,True
110,Universidad de Belgrano,Facultad de Ciencias Económicas,Licenciado en Hotelería,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 47885400,www.ub.edu.ar ,ingresos@ub.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
111,Universidad de Belgrano,Facultad de Ciencias Económicas,Licenciado en Hotelería,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 47885400,www.ub.edu.ar ,ingresos@ub.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
112,Universidad de Belgrano,Facultad de Estudios a Distancia y Educación Virtual,Licenciado en Hotelería y Turismo - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Asistencia a Curso de Ingreso o Nivelación,Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45114740,http://www.ub.edu.ar/ ,titolasanta@gmail.com,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
113,Universidad de Belgrano,Facultad de Estudios a Distancia y Educación Virtual,Licenciado en Hotelería y Turismo - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Asistencia a Curso de Ingreso o Nivelación,Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45114740,http://www.ub.edu.ar/ ,titolasanta@gmail.com,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
114,Universidad de Belgrano,Facultad de Estudios a Distancia y Educación Virtual,Técnico en Hotelería y Turismo - MD,Técnico Instrumental,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45114740,http://www.ub.edu.ar/ ,titolasanta@gmail.com,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
115,Universidad de Belgrano,Facultad de Estudios a Distancia y Educación Virtual,Técnico en Hotelería y Turismo - MD,Técnico Instrumental,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Federico Lacroze 1955 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45114740,http://www.ub.edu.ar/ ,titolasanta@gmail.com,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
116,Universidad de Belgrano,Facultad de Humanidades,Agente de Viajes y Turismo,Técnico Instrumental,2 Años,Asistencia a Curso de Ingreso o Nivelación,Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 47885400,www.ub.edu.ar ,ingresos@ub.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
117,Universidad de Belgrano,Facultad de Humanidades,Agente de Viajes y Turismo,Técnico Instrumental,2 Años,Asistencia a Curso de Ingreso o Nivelación,Zabala 1837 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 47885400,www.ub.edu.ar ,ingresos@ub.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
118,Universidad de Buenos Aires,Facultad de Agronomía,Técnico en Turismo Rural,Otros Pregrados,3 Años,Ingreso Directo,Av. San Martín 4453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083620,www.agro.uba.ar ,alumnos@agro.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
119,Universidad de Buenos Aires,Facultad de Agronomía,Técnico en Turismo Rural,Otros Pregrados,3 Años,Ingreso Directo,Av. San Martín 4453 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083620,www.agro.uba.ar ,alumnos@agro.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
120,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Licenciado en Geografía,Grado,5 Años,Ingreso Directo,Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083619,www.filo.uba.ar ,doeinfo@rec.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
121,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Licenciado en Geografía,Grado,5 Años,Ingreso Directo,Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083619,www.filo.uba.ar ,doeinfo@rec.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
122,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Profesor de Enseñanza Media y Superior en Geografía,Grado,5 Años,Ingreso Directo,Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083619,www.filo.uba.ar ,doeinfo@rec.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
123,Universidad de Buenos Aires,Facultad de Filosofía y Letras,Profesor de Enseñanza Media y Superior en Geografía,Grado,5 Años,Ingreso Directo,Puán 480 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 45083619,www.filo.uba.ar ,doeinfo@rec.uba.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Público,True
124,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias Empresariales,Licenciado en Turismo,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48153290,www.uces.edu.ar ,informes@uces.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
125,Universidad de Ciencias Empresariales y Sociales,Facultad de Ciencias Empresariales,Licenciado en Turismo,Grado,4 Años,Asistencia a Curso de Ingreso o Nivelación,Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 48153290,www.uces.edu.ar ,informes@uces.edu.ar,Demografía y Geografía,Ciudad Autonoma de Buenos Aires,Privado,False
